trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
2,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,13,21,5,8,1,1,1,0,0,-1,64,0.0,0.515625,0.515625,0.0,4,1,27,32,18,6,4,35,46,35,0,0,0.0,UR,0.7360310599614004,0,49,1,9,5,0.0,0.8305084745762712,0.01694915254237288,0.15254237288135594,0.078125,,0.0,0.0,0.0,0.0,0,dl,ul,dr,0,0,0,0,0
3,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,13,21,5,8,1,1,1,0,0,-1,64,0.0,0.5,0.5,0.0,3,0,28,33,8,5,1,49,51,47,0,1,0.015625,UR,0.830774222099454,0,48,1,12,3,0.0,0.7868852459016393,0.01639344262295082,0.19672131147540983,0.046875,,0.0,0.0,0.0,0.0,0,dl,ul,dr,0,0,0,0,0
4,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,13,21,5,8,1,1,1,0,0,-1,64,0.0,0.453125,0.453125,0.0,3,0,25,36,14,3,3,43,50,37,0,7,0.109375,UR,0.855344109894999,0,45,1,12,6,0.0,0.7758620689655172,0.017241379310344827,0.20689655172413793,0.09375,,0.0,0.0,0.0,0.0,0,dl,ul,dr,0,0,0,0,0
5,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,13,21,5,8,1,1,1,0,0,-1,64,0.0,0.484375,0.484375,0.0,3,0,27,34,16,2,2,43,52,40,0,3,0.046875,UR,0.6249155108508989,0,54,1,7,2,0.0,0.8709677419354839,0.016129032258064516,0.11290322580645161,0.03125,,0.0,0.0,0.0,0.0,0,dl,ul,dr,0,0,0,0,0
6,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,13,21,5,8,1,1,1,0,0,-1,64,0.0,0.484375,0.484375,0.0,5,2,24,33,10,8,3,42,47,37,0,4,0.0625,UR,0.9158945926726128,0,44,2,11,7,0.0,0.7719298245614035,0.03508771929824561,0.19298245614035087,0.109375,,0.0,0.0,0.0,0.0,0,dl,ul,dr,0,0,0,0,0
7,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,13,21,5,8,1,1,1,0,0,-1,64,0.0,0.484375,0.484375,0.0,3,0,27,34,14,5,1,43,49,39,0,3,0.046875,UR,1.0209259427337767,0,39,1,19,5,0.0,0.6610169491525424,0.01694915254237288,0.3220338983050847,0.078125,,0.0,0.0,0.0,0.0,0,dl,ul,dr,0,0,0,0,0
8,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,13,21,5,8,1,1,1,0,0,-1,64,0.0,0.515625,0.515625,0.0,3,0,28,33,13,5,1,44,49,44,0,0,0.0,UR,0.8785904108759165,0,45,1,13,5,0.0,0.7627118644067796,0.01694915254237288,0.22033898305084745,0.078125,,0.0,0.0,0.0,0.0,0,dl,ul,dr,0,0,0,0,0
9,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,8,13,21,5,8,1,1,1,0,0,-1,64,0.0,0.5,0.5,0.0,3,0,27,34,14,4,2,43,50,40,0,2,0.03125,UR,0.47397752487758066,0,55,1,4,4,0.0,0.9166666666666666,0.016666666666666666,0.06666666666666667,0.0625,,0.0,0.0,0.0,0.0,0,dl,ul,dr,0,0,0,0,0
0,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,4,3,7,3,2,1,1,1,1,0,-1,3,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,DL,1.0,0,0,1,1,1,0.0,0.0,0.5,0.5,0.3333333333333333,,0.0,0.0,0.0,0.0,0,dl,dr,ur,1,0,0,0,0
1,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,4,3,7,3,2,1,1,1,1,0,-1,3,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,DL,1.0,0,0,1,1,1,0.0,0.0,0.5,0.5,0.3333333333333333,,0.0,0.0,0.0,0.0,0,dl,dr,ur,1,0,0,0,0
2,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,4,3,7,3,2,1,1,1,1,0,-1,3,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,DL,1.0,0,0,1,1,1,0.0,0.0,0.5,0.5,0.3333333333333333,,0.0,0.0,0.0,0.0,0,dl,dr,ur,1,0,0,0,0
3,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,4,3,7,3,2,1,1,1,1,0,-1,3,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,DL,1.0,0,0,1,1,1,0.0,0.0,0.5,0.5,0.3333333333333333,,0.0,0.0,0.0,0.0,0,dl,dr,ur,1,0,0,0,0
4,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,4,3,7,3,2,1,1,1,1,0,-1,3,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,DL,1.0,0,0,1,1,1,0.0,0.0,0.5,0.5,0.3333333333333333,,0.0,0.0,0.0,0.0,0,dl,dr,ur,1,0,0,0,0
5,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,4,3,7,3,2,1,1,1,1,0,-1,3,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,DL,1.0,0,0,1,1,1,0.0,0.0,0.5,0.5,0.3333333333333333,,0.0,0.0,0.0,0.0,0,dl,dr,ur,1,0,0,0,0
6,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,4,3,7,3,2,1,1,1,1,0,-1,3,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,DL,1.0,0,0,1,1,1,0.0,0.0,0.5,0.5,0.3333333333333333,,0.0,0.0,0.0,0.0,0,dl,dr,ur,1,0,0,0,0
7,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,4,3,7,3,2,1,1,1,1,0,-1,3,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,DL,1.0,0,0,1,1,1,0.0,0.0,0.5,0.5,0.3333333333333333,,0.0,0.0,0.0,0.0,0,dl,dr,ur,1,0,0,0,0
8,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,4,3,7,3,2,1,1,1,1,0,-1,3,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,DL,1.0,0,0,1,1,1,0.0,0.0,0.5,0.5,0.3333333333333333,,0.0,0.0,0.0,0.0,0,dl,dr,ur,1,0,0,0,0
9,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,4,3,7,3,2,1,1,1,1,0,-1,3,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,DL,1.0,0,0,1,1,1,0.0,0.0,0.5,0.5,0.3333333333333333,,0.0,0.0,0.0,0.0,0,dl,dr,ur,1,0,0,0,0
0,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,5,5,10,6,2,1,1,1,1,0,-1,6,0.0,0.5,0.5,0.0,3,0,3,0,4,1,0,0,0,0,0,0,0.0,DR,-0.0,0,0,0,3,3,0.0,0.0,0.0,1.0,0.5,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
1,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,5,5,10,6,2,1,1,1,1,0,-1,8,0.0,0.5,0.5,0.0,3,0,4,1,5,0,1,1,1,1,0,0,0.0,DR,-0.0,0,0,0,3,5,0.0,0.0,0.0,1.0,0.625,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
2,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,5,5,10,6,2,1,1,1,1,0,-1,12,0.0,0.5,0.5,0.0,4,1,5,2,3,2,2,4,4,4,0,0,0.0,DL,0.9456603046006401,0,0,7,4,1,0.0,0.0,0.6363636363636364,0.36363636363636365,0.08333333333333333,,0.0,0.0,0.0,0.0,0,dr,midline,ur,0,0,0,0,0
3,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,5,5,10,6,2,1,1,1,1,0,-1,6,0.0,0.5,0.5,0.0,3,0,3,0,4,1,0,0,0,0,0,0,0.0,DR,-0.0,0,0,0,3,3,0.0,0.0,0.0,1.0,0.5,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
4,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,5,5,10,6,2,1,1,1,1,0,-1,10,0.0,0.5,0.5,0.0,3,0,5,2,4,1,0,4,4,4,0,0,0.0,DR,-0.0,0,0,0,3,7,0.0,0.0,0.0,1.0,0.7,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
5,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,5,5,10,6,2,1,1,1,1,0,-1,6,0.0,0.5,0.5,0.0,3,0,3,0,3,1,1,0,0,0,0,0,0.0,DR,0.9709505944546686,0,0,2,3,1,0.0,0.0,0.4,0.6,0.16666666666666666,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
6,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,5,5,10,6,2,1,1,1,1,0,-1,14,0.0,0.5,0.5,0.0,3,0,7,4,6,2,1,4,5,4,0,0,0.0,DR,-0.0,0,0,0,4,10,0.0,0.0,0.0,1.0,0.7142857142857143,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
7,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,5,5,10,6,2,1,1,1,1,0,-1,6,0.0,0.5,0.5,0.0,3,0,3,0,4,1,0,0,0,0,0,0,0.0,DR,-0.0,0,0,0,3,3,0.0,0.0,0.0,1.0,0.5,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
8,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,5,5,10,6,2,1,1,1,1,0,-1,10,0.0,0.5,0.5,0.0,3,0,5,2,4,2,1,2,2,2,0,0,0.0,DR,-0.0,0,0,0,4,6,0.0,0.0,0.0,1.0,0.6,,0.0,0.0,0.0,0.0,0,dr,midline,ur,1,0,0,0,0
