trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
2,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,4,4,8,6,1,1,1,1,1,0,-1,26,0.0,0.5,0.5,0.0,0,2,14,10,10,1,3,11,13,11,0,0,0.0,DR,0.6292492238560345,0,0,3,16,7,0.0,0.0,0.15789473684210525,0.8421052631578947,0.2692307692307692,,0.0,0.0,0.0,0.0,0,midline,dl,midline,0,0,0,0,0
3,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,4,4,8,6,1,1,1,1,0,0,-1,64,0.0,0.421875,0.421875,0.0,1,0,27,36,21,1,1,40,56,34,0,7,0.109375,UR,-0.0,0,57,0,0,7,0.0,1.0,0.0,0.0,0.109375,,0.0,0.0,0.0,0.0,0,midline,dl,midline,0,0,0,0,0
4,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,4,4,8,6,1,1,1,1,1,0,-1,10,0.0,0.5,0.5,0.0,0,2,6,2,1,2,2,4,4,4,0,0,0.0,DL,-0.0,0,0,3,0,7,0.0,0.0,1.0,0.0,0.7,,0.0,0.0,0.0,0.0,0,midline,dl,midline,0,0,0,0,0
5,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,4,4,8,6,1,1,1,1,1,0,-1,16,0.0,0.5,0.5,0.0,0,2,9,5,8,0,2,5,7,5,0,0,0.0,DR,0.863120568566631,0,0,2,5,9,0.0,0.0,0.2857142857142857,0.7142857142857143,0.5625,,0.0,0.0,0.0,0.0,0,midline,dl,midline,0,0,0,0,0
6,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,4,4,8,6,1,1,1,1,1,0,-1,16,0.0,0.5,0.5,0.0,0,2,9,5,6,1,3,5,5,5,0,0,0.0,DR,0.954434002924965,0,0,3,5,8,0.0,0.0,0.375,0.625,0.5,,0.0,0.0,0.0,0.0,0,midline,dl,midline,0,0,0,0,0
7,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,4,4,8,6,1,1,1,1,1,1,15,28,0.2857142857142857,0.6428571428571429,0.625,0.6666666666666666,1,3,14,10,8,3,3,13,16,13,1,0,0.0,DR,0.5435644431995964,0,0,2,14,12,0.0,0.0,0.125,0.875,0.42857142857142855,,0.0,0.0,0.0,0.0,0,midline,dl,midline,0,0,0,0,0
8,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,4,4,8,6,1,1,1,1,1,0,-1,16,0.0,0.5,0.5,0.0,0,2,9,5,6,3,1,5,5,5,0,0,0.0,DR,0.863120568566631,0,0,2,5,9,0.0,0.0,0.2857142857142857,0.7142857142857143,0.5625,,0.0,0.0,0.0,0.0,0,midline,dl,midline,0,0,0,0,0
9,3,size11_comp0.0_grid3_base_medium,11,0.0,medium,base,base,4,4,8,6,1,1,1,1,1,0,-1,20,0.0,0.5,0.5,0.0,0,2,11,7,9,0,4,6,7,6,0,0,0.0,DR,0.9709505944546686,0,0,4,6,10,0.0,0.0,0.4,0.6,0.5,,0.0,0.0,0.0,0.0,0,midline,dl,midline,0,0,0,0,0
0,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,4,15,9,3,1,1,1,0,0,-1,64,0.0,0.5625,0.5625,0.0,1,3,27,33,14,5,3,41,50,40,0,0,0.0,UR,0.205592508185083,2,60,0,0,2,0.03225806451612903,0.967741935483871,0.0,0.0,0.03125,UR,0.0,0.078125,0.0,0.0,3,ul,dr,dr,0,0,0,0,0
1,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,4,15,9,3,1,1,1,0,0,-1,64,0.0,0.546875,0.546875,0.0,3,6,23,32,13,8,4,38,49,36,0,3,0.046875,UR,0.2318130500245902,2,51,0,0,11,0.03773584905660377,0.9622641509433962,0.0,0.0,0.171875,,0.0,0.0,0.0,0.0,0,ul,dr,dr,0,0,0,0,0
