grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size7_comp0.6_grid5_base_medium,7,0.6,5,medium,base,base,5,4,9,5,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,9.2,0.4782608695652174,0.4782608695652174,0.0,0.0,0.6121397909237611,0.25,0.15108496437062413,0.6121397909237611,0.5341768432612357,0.0,0.0,0.1735745614035088,0.4782608695652174,92,0.5,2.1,1.4,4.7,2.5,2.0,1.1,1.7,3.6,1.6,0.0,0.9
size7_comp0.6_grid6_base_medium,7,0.6,6,medium,base,base,4,4,8,4,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,8.8,0.36363636363636365,0.36363636363636365,0.0,0.0,0.8777459487202303,0.0,0.14798330160845444,0.8777459487202303,0.5892518188311399,0.0,0.0,0.2563516634724065,0.36363636363636365,88,0.2,2.2,3.3,1.8,2.0,1.3,0.7,1.4,4.2,0.9,0.0,1.1
size7_comp0.6_grid7_base_medium,7,0.6,7,medium,base,base,4,7,11,3,4,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,12.4,0.25806451612903225,0.25806451612903225,0.0,0.0,1.2892491382627516,0.3333333333333333,0.2622066261527347,1.2892491382627516,0.6852599265781983,0.0,0.0,0.34322671156004486,0.25806451612903225,124,1.0,2.9,3.3,3.8,1.9,2.3,2.2,2.6,7.7,2.2,0.0,1.6
size7_comp0.6_grid8_base_medium,7,0.6,8,medium,base,base,7,3,10,4,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,5.5,0.7272727272727273,0.7272727272727273,0.0,0.0,0.5192965962215312,0.0,0.07825706183680056,0.5192965962215312,0.2290510152794504,0.0,0.0,0.13920454545454547,0.7272727272727273,55,1.1,0.0,3.5,0.2,1.6,0.9,0.6,0.1,1.5,0.0,0.0,0.8
size7_comp0.6_grid9_base_medium,7,0.6,9,medium,base,base,7,4,11,5,4,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,10.4,0.5192307692307693,0.5192307692307693,0.0,0.0,0.6656524272406876,0.2222222222222222,0.18916625859376496,0.6656524272406876,0.46727325938552394,0.0,0.0,0.1972478407261016,0.5192307692307693,104,4.4,0.2,2.3,3.0,2.0,1.5,3.1,1.8,4.6,1.3,0.0,2.1
size9_comp0.0_grid0_base_medium,9,0.0,0,medium,base,base,4,7,11,5,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,8.9,0.3258426966292135,0.3258426966292135,0.0,0.0,0.6660532214553837,0.0,0.11523633296719515,0.6660532214553837,0.6666171743074653,0.0,0.0,0.20572150072150075,0.3258426966292135,89,0.0,0.0,6.9,2.0,5.0,0.0,0.0,2.9,3.9,2.8,0.0,0.1
size9_comp0.0_grid1_base_medium,9,0.0,1,medium,base,base,4,5,9,3,3,1,1,1,10,8,7,2,0.8,0.7,0.2,0.7,19.9,0.6683417085427136,0.60431654676259,0.8166666666666667,0.37694419996479495,1.0058631132640083,0.6190476190476191,0.3164809202201698,0.9313183836541057,0.3240597454099872,0.6043308389613633,0.12083424923522942,0.21707395208795768,0.6683417085427136,199,0.8,2.9,7.7,8.5,7.1,3.2,1.8,6.8,9.9,6.8,0.5,0.1
size9_comp0.0_grid2_base_medium,9,0.0,2,medium,base,base,4,3,7,7,0,1,1,1,10,3,3,3,0.3,0.3,0.3,0.3,36.7,0.5095367847411444,0.49719101123595505,0.9090909090909091,0.0753584229390681,0.799753232569081,0.7575757575757576,0.32718680066482314,0.7982346240680873,0.451402988191414,0.2704260414863776,0.04597512699000997,0.07109922306617822,0.5095367847411444,367,0.6,3.5,14.4,18.2,13.7,3.3,2.7,16.0,23.1,15.7,0.5,0.4
size9_comp0.0_grid3_base_medium,9,0.0,3,medium,base,base,4,6,10,8,1,1,1,1,10,2,2,8,0.2,0.2,0.8,0.2,9.3,0.5161290322580645,0.4473684210526316,0.8235294117647058,0.16233766233766234,0.46689065936666124,0.7272727272727273,0.15077279811625532,0.4657915966966533,0.6009920543509025,0.3060986113514965,0.11550452228355867,0.16407254361799817,0.5161290322580645,93,0.0,4.0,4.6,0.6,3.6,1.6,2.2,0.7,0.8,0.7,0.1,0.0
size9_comp0.0_grid4_base_medium,9,0.0,4,medium,base,base,5,6,11,3,4,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,11.2,0.42857142857142855,0.42857142857142855,0.0,0.0,0.9997128203784325,0.6923076923076923,0.3116662372250001,0.9997128203784325,0.5168208962804377,0.0,0.0,0.20336221749265232,0.42857142857142855,112,0.6,1.6,5.2,3.8,2.8,2.2,0.8,4.4,5.4,4.0,0.0,0.6
size9_comp0.0_grid5_base_medium,9,0.0,5,medium,base,base,3,3,6,4,1,1,1,1,10,2,2,8,0.2,0.2,0.8,0.2,10.8,0.5277777777777778,0.5,0.875,0.15,0.8731421077190669,0.6153846153846154,0.2499609362420063,1.031062459691089,0.3670345127652837,0.2295739585136224,0.28117721949962704,0.2153506372963387,0.5277777777777778,108,5.2,1.2,2.4,1.9,2.5,2.1,2.0,3.0,4.0,2.8,0.0,0.5
size9_comp0.0_grid6_base_medium,9,0.0,6,medium,base,base,5,4,9,7,1,1,1,1,10,1,1,6,0.1,0.1,0.6,0.1,32.4,0.4845679012345679,0.477124183006536,0.6111111111111112,0.026470588235294117,1.0692660954657665,0.7241379310344828,0.3587402981587596,0.9529237848016675,0.4387456078779057,0.5836591668108979,0.40043052581604843,0.13394843387667374,0.4845679012345679,324,8.3,7.0,7.4,9.6,8.9,5.7,7.9,8.8,19.3,8.4,0.4,2.4
size9_comp0.0_grid7_base_medium,9,0.0,7,medium,base,base,8,5,13,5,4,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,13.1,0.6106870229007634,0.6106870229007634,0.0,0.0,0.9180070851119495,0.6666666666666666,0.18845691412942508,0.9180070851119495,0.3549206713284777,0.0,0.0,0.25269975122916294,0.6106870229007634,131,0.3,4.3,3.7,4.8,3.4,3.6,2.3,2.8,4.0,2.7,0.0,0.1
size9_comp0.0_grid8_base_medium,9,0.0,8,medium,base,base,3,3,6,4,1,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,7.3,0.4794520547945205,0.4794520547945205,0.0,0.0,1.0645367004407524,0.5,0.19294453122758073,1.0645367004407524,0.37614740603985886,0.0,0.0,0.07304292929292928,0.4794520547945205,73,0.1,2.0,1.7,3.5,1.6,2.0,1.0,1.7,2.2,1.6,0.0,0.3
size9_comp0.0_grid9_base_medium,9,0.0,9,medium,base,base,4,4,8,6,1,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,7.0,0.5,0.5,0.0,0.0,0.5364181678280937,0.6666666666666666,0.1938609631945308,0.5364181678280937,0.4802366560519857,0.0,0.0,0.20264550264550266,0.5,70,0.0,3.0,0.5,3.5,2.8,1.5,1.0,0.7,0.7,0.7,0.0,0.0
size9_comp0.2_grid0_base_medium,9,0.2,0,medium,base,base,8,5,13,3,5,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,5.3,0.7735849056603774,0.7735849056603774,0.0,0.0,0.6143998251527132,0.6,0.2287378492588207,0.6143998251527132,0.359425570752441,0.0,0.0,0.10944444444444446,0.7735849056603774,53,0.1,2.1,1.0,2.1,1.2,1.1,1.2,0.8,1.2,0.8,0.0,0.1
size9_comp0.2_grid1_base_medium,9,0.2,1,medium,base,base,3,5,8,4,3,1,1,1,10,10,10,0,1.0,1.0,0.0,1.0,26.8,0.5485074626865671,0.7142857142857143,0.4975609756097561,0.33392334966724574,0.9754142459027062,0.4292481250360578,0.3790685925307661,0.7719051824056168,0.21459039732533616,1.03417093703447,0.2767767438150258,0.24001815017665065,0.5485074626865671,268,5.5,1.7,8.3,8.1,7.1,2.9,4.6,5.1,13.8,4.9,2.3,2.2
size9_comp0.2_grid2_base_medium,9,0.2,2,medium,base,base,3,7,10,6,2,1,1,1,10,4,0,0,0.4,0.0,0.0,0.0,48.0,0.4125,0.412987012987013,0.4105263157894737,0.0,1.1123273085467271,0.6910401041967148,0.4915205535823845,1.115048331178298,0.38772710906251934,0.5103644658962617,0.5550896523818953,0.2307942687220934,0.4125,480,4.7,5.8,18.9,18.0,14.0,6.0,8.6,17.3,35.6,14.6,0.9,9.0
size9_comp0.2_grid3_base_medium,9,0.2,3,medium,base,base,3,3,6,4,1,1,1,1,10,2,0,1,0.2,0.0,0.1,0.0,44.9,0.46993318485523383,0.48129675810473815,0.375,0.0,1.0007386885171157,0.5401837963230057,0.5008961418882909,1.2097014276326359,0.39513974277296243,0.6570144103781622,0.5785614100913683,0.19612815014578128,0.46993318485523383,449,4.2,4.1,18.4,18.2,14.0,5.5,7.2,17.2,33.0,16.0,0.1,1.7
