grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size7_comp0.2_grid1_base_low,7,0.2,1,low,base,base,3,4,7,3,2,1,1,1,10,0,0,6,0.0,0.0,0.6,0.0,20.9,0.3827751196172249,0.3827751196172249,0.0,0.0,1.0422080243277625,0.3333333333333333,0.2740395120937389,1.0422080243277625,0.47210419525692454,0.0,0.0,0.0688072672281803,0.3827751196172249,209,4.6,2.5,7.5,6.3,4.4,5.1,3.7,6.7,15.0,5.8,0.0,4.1
size7_comp0.2_grid2_base_low,7,0.2,2,low,base,base,3,3,6,4,1,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,7.0,0.4142857142857143,0.4142857142857143,0.0,0.0,0.649874689601001,0.2727272727272727,0.1842743730682222,0.649874689601001,0.50603591167127,0.0,0.0,0.20950413223140496,0.4142857142857143,70,2.3,0.0,3.3,1.4,2.2,1.1,1.6,1.1,2.1,0.8,0.0,1.2
size7_comp0.2_grid3_base_low,7,0.2,3,low,base,base,4,5,9,3,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,4.8,0.3958333333333333,0.3958333333333333,0.0,0.0,0.6144452845044269,0.5,0.2009858706460451,0.6144452845044269,0.5767321593209852,0.0,0.0,0.2063492063492063,0.3958333333333333,48,0.0,1.0,0.9,2.9,1.4,0.9,0.4,1.1,1.2,1.1,0.0,0.0
size7_comp0.2_grid4_base_low,7,0.2,4,low,base,base,4,3,7,3,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,6.3,0.4603174603174603,0.4603174603174603,0.0,0.0,1.0884248701646673,0.5,0.2194383079877746,1.0884248701646673,0.5492521804702192,0.0,0.0,0.37906746031746025,0.4603174603174603,63,2.1,0.1,2.5,0.9,0.6,1.0,1.4,0.9,2.7,0.7,0.0,0.8
size7_comp0.2_grid5_base_low,7,0.2,5,low,base,base,4,6,10,4,3,1,1,1,10,8,7,1,0.8,0.7,0.1,0.7,20.7,0.5700483091787439,0.5607476635514018,0.58,0.42595824654648184,0.9428512545511343,0.4666666666666667,0.2816753058415706,0.6232560977504494,0.5083396667155929,0.8154068407623116,0.21546930432701444,0.24303610333022097,0.5700483091787439,207,0.3,3.1,8.6,7.2,6.3,2.5,2.8,5.4,11.4,4.3,0.5,3.4
size7_comp0.2_grid6_base_low,7,0.2,6,low,base,base,5,5,10,4,3,1,1,1,10,6,0,3,0.6,0.0,0.3,0.0,26.0,0.5384615384615384,0.5329341317365269,0.5483870967741935,0.0,0.9335135518784814,0.5,0.3624440432015747,0.7373106854589313,0.3125370300659687,0.5650548359667643,0.46496644523211433,0.3340433681159487,0.5384615384615384,260,4.6,3.5,11.4,6.4,5.8,2.6,7.4,9.0,16.5,7.6,1.2,2.9
size7_comp0.2_grid7_base_low,7,0.2,7,low,base,base,5,3,8,4,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,15.0,0.30666666666666664,0.30666666666666664,0.0,0.0,0.5885209774646873,0.3333333333333333,0.21533535001070336,0.5885209774646873,0.4056472743119175,0.0,0.0,0.15719315312811244,0.30666666666666664,150,8.8,0.0,2.4,3.6,8.2,2.1,2.0,1.3,9.6,1.2,0.0,7.6
size7_comp0.2_grid8_base_low,7,0.2,8,low,base,base,4,7,11,5,3,1,1,1,10,0,0,2,0.0,0.0,0.2,0.0,27.4,0.2773722627737226,0.2773722627737226,0.0,0.0,0.8886883925710428,0.5,0.416054464843952,0.8886883925710428,0.5029780811537575,0.0,0.0,0.2629779904370068,0.2773722627737226,274,0.0,2.6,5.9,18.9,15.3,2.8,1.3,7.0,20.5,5.1,0.0,12.5
size7_comp0.2_grid9_base_low,7,0.2,9,low,base,base,6,7,13,3,5,1,1,1,10,0,0,4,0.0,0.0,0.4,0.0,26.5,0.3886792452830189,0.3886792452830189,0.0,0.0,1.1352371022108214,0.4666666666666667,0.47214740274477146,1.1352371022108214,0.4450512794082985,0.0,0.0,0.1387755078571018,0.3886792452830189,265,2.3,5.7,10.8,6.6,7.1,4.2,4.9,7.1,18.5,5.7,0.0,6.2
size7_comp0.4_grid0_base_low,7,0.4,0,low,base,base,3,7,10,4,3,1,1,1,10,0,0,9,0.0,0.0,0.9,0.0,10.3,0.08737864077669903,0.08737864077669903,0.0,0.0,0.6217933918630046,0.2857142857142857,0.3012397351992928,0.6217933918630046,0.8505665641658929,0.0,0.0,0.267977207977208,0.08737864077669903,103,0.0,2.4,6.4,0.8,3.9,1.7,1.3,1.3,6.0,0.9,0.0,4.2
