trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
1,1,size9_comp0.4_grid1_base_low,9,0.4,low,base,base,3,6,9,5,2,1,1,1,0,0,-1,48,0.0,0.4375,0.4375,0.0,1,0,20,27,20,0,2,25,43,21,0,5,0.10416666666666667
2,1,size9_comp0.4_grid1_base_low,9,0.4,low,base,base,3,6,9,5,2,1,1,1,0,0,-1,48,0.0,0.3958333333333333,0.3958333333333333,0.0,7,3,20,18,15,4,9,19,43,19,0,10,0.20833333333333334
3,1,size9_comp0.4_grid1_base_low,9,0.4,low,base,base,3,6,9,5,2,1,1,1,0,0,-1,48,0.0,0.4583333333333333,0.4583333333333333,0.0,2,0,21,25,23,2,2,20,43,19,0,3,0.0625
4,1,size9_comp0.4_grid1_base_low,9,0.4,low,base,base,3,6,9,5,2,1,1,1,0,0,-1,48,0.0,0.3541666666666667,0.3541666666666667,0.0,5,3,15,25,13,6,10,18,42,16,0,14,0.2916666666666667
5,1,size9_comp0.4_grid1_base_low,9,0.4,low,base,base,3,6,9,5,2,1,1,1,0,0,-1,48,0.0,0.4583333333333333,0.4583333333333333,0.0,2,1,21,24,18,5,1,23,43,22,0,4,0.08333333333333333
6,1,size9_comp0.4_grid1_base_low,9,0.4,low,base,base,3,6,9,5,2,1,1,1,0,0,-1,48,0.0,0.4375,0.4375,0.0,2,0,23,23,16,2,2,27,43,23,0,7,0.14583333333333334
7,1,size9_comp0.4_grid1_base_low,9,0.4,low,base,base,3,6,9,5,2,1,1,1,1,0,-1,36,0.0,0.4166666666666667,0.4166666666666667,0.0,1,3,14,18,14,3,5,13,29,11,0,3,0.08333333333333333
8,1,size9_comp0.4_grid1_base_low,9,0.4,low,base,base,3,6,9,5,2,1,1,1,0,0,-1,48,0.0,0.375,0.375,0.0,1,2,24,21,18,3,3,23,41,19,0,11,0.22916666666666666
9,1,size9_comp0.4_grid1_base_low,9,0.4,low,base,base,3,6,9,5,2,1,1,1,1,0,-1,40,0.0,0.375,0.375,0.0,0,2,19,19,10,1,3,25,33,22,0,7,0.175
0,2,size9_comp0.4_grid2_base_low,9,0.4,low,base,base,3,6,9,7,3,1,1,1,1,1,4,36,0.25,0.4722222222222222,0.8,0.41935483870967744,17,2,10,7,17,4,6,8,22,6,0,11,0.3055555555555556
1,2,size9_comp0.4_grid2_base_low,9,0.4,low,base,base,3,6,9,7,3,1,1,1,0,1,3,48,0.0,0.4791666666666667,0.75,0.45454545454545453,8,4,18,18,10,10,12,15,33,14,0,6,0.125
2,2,size9_comp0.4_grid2_base_low,9,0.4,low,base,base,3,6,9,7,3,1,1,1,1,1,2,28,0.32142857142857145,0.6428571428571429,1.0,0.6,4,0,13,11,5,3,5,14,15,14,0,1,0.03571428571428571
3,2,size9_comp0.4_grid2_base_low,9,0.4,low,base,base,3,6,9,7,3,1,1,1,1,1,4,13,0.6923076923076923,0.7692307692307693,0.8,0.75,5,0,6,2,5,2,2,3,4,2,0,2,0.15384615384615385
4,2,size9_comp0.4_grid2_base_low,9,0.4,low,base,base,3,6,9,7,3,1,1,1,0,1,2,48,0.0,0.3125,1.0,0.26666666666666666,27,8,8,5,18,6,8,15,39,9,0,23,0.4791666666666667
