trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
6,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,5,8,13,3,5,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,3,0,31,30,19,2,4,38,50,37,0,0,0.0
7,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,5,8,13,3,5,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,3,0,31,30,25,4,2,32,47,31,0,0,0.0
8,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,5,8,13,3,5,1,1,1,0,0,-1,64,0.0,0.515625,0.515625,0.0,5,2,28,29,17,11,3,32,46,30,0,1,0.015625
9,2,size11_comp0.0_grid2_base_low,11,0.0,low,base,base,5,8,13,3,5,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,5,1,30,28,22,8,3,30,47,30,0,0,0.0
0,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,15,10,25,5,10,1,1,1,1,0,-1,5,0.0,1.0,1.0,0.0,0,0,5,0,4,0,0,0,0,0,0,0,0.0
1,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,15,10,25,5,10,1,1,1,1,0,-1,7,0.0,0.8571428571428571,0.8571428571428571,0.0,0,0,6,1,4,0,0,2,2,2,0,0,0.0
2,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,15,10,25,5,10,1,1,1,1,0,-1,7,0.0,0.8571428571428571,0.8571428571428571,0.0,0,0,6,1,4,0,0,2,2,2,0,0,0.0
3,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,15,10,25,5,10,1,1,1,1,0,-1,5,0.0,1.0,1.0,0.0,0,0,5,0,4,0,0,0,0,0,0,0,0.0
4,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,15,10,25,5,10,1,1,1,1,0,-1,5,0.0,1.0,1.0,0.0,0,0,5,0,4,0,0,0,0,0,0,0,0.0
5,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,15,10,25,5,10,1,1,1,1,0,-1,9,0.0,0.7777777777777778,0.7777777777777778,0.0,0,0,7,2,4,0,0,4,4,4,0,0,0.0
6,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,15,10,25,5,10,1,1,1,1,0,-1,5,0.0,1.0,1.0,0.0,0,0,5,0,4,0,0,0,0,0,0,0,0.0
7,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,15,10,25,5,10,1,1,1,1,0,-1,5,0.0,1.0,1.0,0.0,0,0,5,0,4,0,0,0,0,0,0,0,0.0
8,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,15,10,25,5,10,1,1,1,1,0,-1,5,0.0,1.0,1.0,0.0,0,0,5,0,4,0,0,0,0,0,0,0,0.0
9,3,size11_comp0.0_grid3_base_low,11,0.0,low,base,base,15,10,25,5,10,1,1,1,1,0,-1,5,0.0,1.0,1.0,0.0,0,0,5,0,4,0,0,0,0,0,0,0,0.0
0,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,7,4,11,11,0,1,1,1,1,1,42,56,0.19642857142857142,0.5714285714285714,0.5581395348837209,0.6153846153846154,5,0,21,30,14,3,6,32,38,30,1,3,0.05357142857142857
1,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,7,4,11,11,0,1,1,1,1,1,18,25,0.44,0.72,0.6842105263157895,0.8333333333333334,5,0,7,13,6,4,5,9,10,9,0,0,0.0
2,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,7,4,11,11,0,1,1,1,0,1,24,64,0.0,0.578125,0.64,0.5384615384615384,4,0,27,33,16,4,2,41,50,40,1,0,0.0
3,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,7,4,11,11,0,1,1,1,1,1,30,59,0.1864406779661017,0.576271186440678,0.6129032258064516,0.5357142857142857,5,0,23,31,21,3,6,28,42,26,0,2,0.03389830508474576
4,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,7,4,11,11,0,1,1,1,1,1,10,39,0.28205128205128205,0.6410256410256411,0.8181818181818182,0.5714285714285714,5,0,14,20,12,4,1,21,27,21,1,0,0.0
5,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,7,4,11,11,0,1,1,1,1,1,12,33,0.3333333333333333,0.6666666666666666,0.7692307692307693,0.6,5,0,11,17,9,6,1,16,20,16,1,0,0.0
6,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,7,4,11,11,0,1,1,1,1,1,10,27,0.4074074074074074,0.7037037037037037,0.8181818181818182,0.625,5,0,8,14,8,2,5,11,13,11,0,0,0.0
7,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,7,4,11,11,0,1,1,1,1,1,19,52,0.21153846153846154,0.5961538461538461,0.65,0.5625,5,0,20,27,13,5,2,31,36,30,1,1,0.019230769230769232
8,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,7,4,11,11,0,1,1,1,0,1,32,64,0.0,0.5625,0.6060606060606061,0.5161290322580645,4,0,27,33,17,6,2,38,46,37,1,1,0.015625
9,4,size11_comp0.0_grid4_base_low,11,0.0,low,base,base,7,4,11,11,0,1,1,1,1,1,17,24,0.4583333333333333,0.7083333333333334,0.6666666666666666,0.8333333333333334,5,0,6,13,9,5,2,7,8,7,1,1,0.041666666666666664
0,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,6,6,12,8,2,1,1,1,0,0,-1,64,0.0,0.5,0.5,0.0,10,11,23,20,9,13,19,22,51,22,0,1,0.015625
1,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,6,6,12,8,2,1,1,1,0,0,-1,64,0.0,0.5,0.5,0.0,10,11,24,19,19,17,11,16,45,15,0,2,0.03125
2,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,6,6,12,8,2,1,1,1,0,0,-1,64,0.0,0.515625,0.515625,0.0,10,9,26,19,13,10,14,26,49,25,0,3,0.046875
3,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,6,6,12,8,2,1,1,1,0,0,-1,64,0.0,0.5,0.5,0.0,7,8,27,22,17,14,14,18,47,16,0,2,0.03125
4,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,6,6,12,8,2,1,1,1,0,0,-1,64,0.0,0.46875,0.46875,0.0,10,10,25,19,23,7,12,21,43,18,0,5,0.078125
5,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,6,6,12,8,2,1,1,1,0,0,-1,64,0.0,0.484375,0.484375,0.0,8,9,27,20,12,18,12,21,47,19,0,4,0.0625
6,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,6,6,12,8,2,1,1,1,0,0,-1,64,0.0,0.453125,0.453125,0.0,12,11,27,14,13,16,17,17,50,15,0,10,0.15625
7,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,6,6,12,8,2,1,1,1,0,0,-1,64,0.0,0.484375,0.484375,0.0,11,11,26,16,13,12,15,23,53,20,0,6,0.09375
8,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,6,6,12,8,2,1,1,1,0,0,-1,64,0.0,0.5,0.5,0.0,13,15,20,16,7,18,11,27,53,27,0,1,0.015625
9,5,size11_comp0.0_grid5_base_low,11,0.0,low,base,base,6,6,12,8,2,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,15,14,20,15,11,13,13,26,50,25,0,1,0.015625
0,6,size11_comp0.0_grid6_base_low,11,0.0,low,base,base,11,3,14,14,0,1,1,1,1,1,16,40,0.35,0.675,0.8235294117647058,0.5652173913043478,6,0,13,21,9,8,1,21,22,21,0,0,0.0
1,6,size11_comp0.0_grid6_base_low,11,0.0,low,base,base,11,3,14,14,0,1,1,1,1,1,26,41,0.34146341463414637,0.6585365853658537,0.7037037037037037,0.5714285714285714,6,0,13,22,12,6,2,20,22,19,3,1,0.024390243902439025
