trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
4,7,size11_comp0.0_grid7_base_random,11,0.0,random,base,base,6,4,10,6,2,1,1,1,0,0,-1,64,0.0,0.46875,0.46875,0.0,15,18,16,15,13,15,24,11,40,9,0,6,0.09375
5,7,size11_comp0.0_grid7_base_random,11,0.0,random,base,base,6,4,10,6,2,1,1,1,1,0,-1,39,0.0,0.46153846153846156,0.46153846153846156,0.0,12,6,13,8,11,10,8,9,20,7,0,5,0.1282051282051282
6,7,size11_comp0.0_grid7_base_random,11,0.0,random,base,base,6,4,10,6,2,1,1,1,0,0,-1,64,0.0,0.5,0.5,0.0,13,12,20,19,15,6,16,26,42,25,0,1,0.015625
7,7,size11_comp0.0_grid7_base_random,11,0.0,random,base,base,6,4,10,6,2,1,1,1,0,0,-1,64,0.0,0.40625,0.40625,0.0,14,21,17,12,12,19,13,19,44,16,0,9,0.140625
8,7,size11_comp0.0_grid7_base_random,11,0.0,random,base,base,6,4,10,6,2,1,1,1,0,0,-1,64,0.0,0.46875,0.46875,0.0,14,16,18,16,13,20,12,18,46,18,0,4,0.0625
9,7,size11_comp0.0_grid7_base_random,11,0.0,random,base,base,6,4,10,6,2,1,1,1,0,0,-1,64,0.0,0.46875,0.46875,0.0,16,15,14,19,10,16,13,24,41,21,0,6,0.09375
0,8,size11_comp0.0_grid8_base_random,11,0.0,random,base,base,10,9,19,3,8,1,1,1,0,0,-1,64,0.0,0.46875,0.46875,0.0,15,15,11,23,20,15,16,12,36,9,0,9,0.140625
1,8,size11_comp0.0_grid8_base_random,11,0.0,random,base,base,10,9,19,3,8,1,1,1,0,0,-1,64,0.0,0.4375,0.4375,0.0,15,18,18,13,12,19,17,15,44,12,0,11,0.171875
2,8,size11_comp0.0_grid8_base_random,11,0.0,random,base,base,10,9,19,3,8,1,1,1,0,1,36,64,0.0,0.59375,0.5945945945945946,0.5925925925925926,20,16,13,15,17,21,16,9,28,9,4,4,0.0625
3,8,size11_comp0.0_grid8_base_random,11,0.0,random,base,base,10,9,19,3,8,1,1,1,1,0,-1,7,0.0,0.5714285714285714,0.5714285714285714,0.0,3,1,2,1,1,3,2,0,0,0,0,0,0.0
4,8,size11_comp0.0_grid8_base_random,11,0.0,random,base,base,10,9,19,3,8,1,1,1,0,0,-1,64,0.0,0.46875,0.46875,0.0,13,19,13,19,17,11,19,16,42,11,0,11,0.171875
5,8,size11_comp0.0_grid8_base_random,11,0.0,random,base,base,10,9,19,3,8,1,1,1,0,0,-1,64,0.0,0.40625,0.40625,0.0,13,18,20,13,15,20,12,16,44,12,0,13,0.203125
6,8,size11_comp0.0_grid8_base_random,11,0.0,random,base,base,10,9,19,3,8,1,1,1,1,0,-1,18,0.0,0.3888888888888889,0.3888888888888889,0.0,5,8,3,2,5,3,6,3,11,2,0,5,0.2777777777777778
7,8,size11_comp0.0_grid8_base_random,11,0.0,random,base,base,10,9,19,3,8,1,1,1,0,0,-1,64,0.0,0.484375,0.484375,0.0,20,20,13,11,17,14,15,17,38,17,0,2,0.03125
8,8,size11_comp0.0_grid8_base_random,11,0.0,random,base,base,10,9,19,3,8,1,1,1,0,1,9,64,0.0,0.546875,1.0,0.46296296296296297,20,12,13,19,20,16,15,12,38,9,10,4,0.0625
9,8,size11_comp0.0_grid8_base_random,11,0.0,random,base,base,10,9,19,3,8,1,1,1,1,0,-1,11,0.0,0.36363636363636365,0.36363636363636365,0.0,3,1,6,1,3,2,5,0,5,0,0,4,0.36363636363636365
0,9,size11_comp0.0_grid9_base_random,11,0.0,random,base,base,7,12,19,7,6,1,1,1,0,0,-1,64,0.0,0.421875,0.421875,0.0,22,10,17,15,14,19,14,16,29,14,0,4,0.0625
1,9,size11_comp0.0_grid9_base_random,11,0.0,random,base,base,7,12,19,7,6,1,1,1,0,0,-1,64,0.0,0.390625,0.390625,0.0,11,14,14,25,11,17,17,18,53,12,0,15,0.234375
2,9,size11_comp0.0_grid9_base_random,11,0.0,random,base,base,7,12,19,7,6,1,1,1,1,0,-1,35,0.0,0.4,0.4,0.0,11,6,9,9,9,7,14,4,15,4,0,2,0.05714285714285714
3,9,size11_comp0.0_grid9_base_random,11,0.0,random,base,base,7,12,19,7,6,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,12,11,23,18,18,22,5,18,33,17,0,0,0.0
4,9,size11_comp0.0_grid9_base_random,11,0.0,random,base,base,7,12,19,7,6,1,1,1,0,1,28,64,0.0,0.5625,0.5172413793103449,0.6,16,17,18,13,25,18,7,13,33,12,1,6,0.09375
5,9,size11_comp0.0_grid9_base_random,11,0.0,random,base,base,7,12,19,7,6,1,1,1,0,0,-1,64,0.0,0.421875,0.421875,0.0,19,17,10,18,21,12,14,16,45,14,0,8,0.125
6,9,size11_comp0.0_grid9_base_random,11,0.0,random,base,base,7,12,19,7,6,1,1,1,0,0,-1,64,0.0,0.46875,0.46875,0.0,13,17,19,15,22,17,13,11,33,9,0,6,0.09375
7,9,size11_comp0.0_grid9_base_random,11,0.0,random,base,base,7,12,19,7,6,1,1,1,0,0,-1,64,0.0,0.421875,0.421875,0.0,21,12,18,13,16,14,17,16,35,12,0,8,0.125
