grid_id,grid_size,density,instance_id,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,num_trajectories,num_coin_collected,num_goal_after_coin,num_goal_only,coin_collected_rate,goal_after_coin_rate,goal_only_rate,full_success_rate,mean_trajectory_length,mean_action_accuracy,mean_action_accuracy_phase1,mean_action_accuracy_phase2,spl,mean_entropy,mean_optimal_entropy,mean_jsd,mean_entropy_phase1,mean_jsd_phase1,mean_entropy_phase2,mean_jsd_phase2,ece,mean_step_accuracy,total_steps,mean_actions_up,mean_actions_down,mean_actions_left,mean_actions_right,mean_steps_front,mean_steps_left_turn,mean_steps_right_turn,mean_steps_back,mean_cell_revisits,mean_immediate_revisits,mean_coin_oscillations,mean_invalid_actions
size7_comp0.0_grid3_base_low,7,0.0,3,low,base,base,4,3,7,7,0,1,1,1,10,6,6,2,0.6,0.6,0.2,0.6,24.4,0.47950819672131145,0.44,0.6590909090909091,0.17896121300726564,1.0641136172982102,0.6666666666666666,0.3080726988679226,0.8566888644796439,0.4970698774464106,0.49042901634796954,0.38732647484269833,0.25113190385787226,0.47950819672131145,244,9.1,7.9,4.4,3.0,6.4,4.1,5.9,7.0,15.4,5.0,0.7,5.8
size7_comp0.0_grid4_base_low,7,0.0,4,low,base,base,3,4,7,3,2,1,1,1,10,1,1,9,0.1,0.1,0.9,0.1,6.8,0.4852941176470588,0.453125,1.0,0.05384615384615384,0.6937102520858762,0.7,0.29965111950312284,0.7911326250311014,0.5217033150910297,0.0,0.15563906222956642,0.23501082251082256,0.4852941176470588,68,1.6,1.6,0.3,3.3,2.0,1.0,1.5,1.3,1.9,1.3,0.1,0.0
size7_comp0.0_grid5_base_low,7,0.0,5,low,base,base,3,4,7,3,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,5.0,0.4,0.4,0.0,0.0,0.6646903968359027,0.45454545454545453,0.13705434362554084,0.6646903968359027,0.5692253570577624,0.0,0.0,0.19274891774891778,0.4,50,0.3,2.3,0.7,1.7,0.8,1.2,1.5,0.5,0.7,0.5,0.0,0.0
size7_comp0.0_grid6_base_low,7,0.0,6,low,base,base,4,4,8,6,1,1,1,1,10,0,0,7,0.0,0.0,0.7,0.0,21.2,0.46226415094339623,0.46226415094339623,0.0,0.0,1.2241708864885283,0.8,0.30206568081388796,1.2241708864885283,0.45947709114880275,0.0,0.0,0.16816236502575513,0.46226415094339623,212,5.6,8.2,4.4,2.9,5.5,3.2,5.7,5.6,11.4,5.5,0.0,1.1
size7_comp0.0_grid7_base_low,7,0.0,7,low,base,base,3,5,8,4,2,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,15.2,0.29605263157894735,0.29605263157894735,0.0,0.0,1.1029979050391063,0.4444444444444444,0.37275925985227554,1.1029979050391063,0.685462479682903,0.0,0.0,0.4274980937726035,0.29605263157894735,152,6.2,2.0,5.5,1.5,4.4,3.6,2.4,3.8,8.7,3.2,0.0,4.2
size7_comp0.0_grid8_base_low,7,0.0,8,low,base,base,3,6,9,3,3,1,1,1,10,0,0,7,0.0,0.0,0.7,0.0,22.1,0.3257918552036199,0.3257918552036199,0.0,0.0,1.2623917812780279,0.5454545454545454,0.3593922347402813,1.2623917812780279,0.5258544700676148,0.0,0.0,0.35020439911067447,0.3257918552036199,221,10.6,4.4,4.8,2.3,6.1,4.5,4.3,6.2,14.7,4.6,0.0,5.7
size7_comp0.0_grid9_base_low,7,0.0,9,low,base,base,5,4,9,3,3,1,1,1,10,0,0,9,0.0,0.0,0.9,0.0,14.0,0.45,0.45,0.0,0.0,1.0403196970461672,0.8,0.33888742935559985,1.0403196970461672,0.4913230292572251,0.0,0.0,0.3176484952955541,0.45,140,4.4,4.5,2.6,2.5,3.6,2.5,4.0,2.9,7.7,2.5,0.0,2.3
size7_comp0.2_grid0_base_low,7,0.2,0,low,base,base,5,3,8,6,1,1,1,1,10,0,0,5,0.0,0.0,0.5,0.0,26.5,0.43018867924528303,0.43018867924528303,0.0,0.0,1.1745336179729513,0.6153846153846154,0.3160626610218204,1.1745336179729513,0.5240501688576491,0.0,0.0,0.22834413666575396,0.43018867924528303,265,10.2,6.7,5.8,3.8,4.2,5.9,5.7,9.7,19.5,7.6,0.0,5.3
size7_comp0.2_grid1_base_low,7,0.2,1,low,base,base,3,3,6,4,1,1,1,1,10,0,0,9,0.0,0.0,0.9,0.0,9.0,0.37777777777777777,0.37777777777777777,0.0,0.0,0.7412112269486404,0.5,0.34018216476195834,0.7412112269486404,0.6267882352058133,0.0,0.0,0.2357142857142857,0.37777777777777777,90,4.7,0.8,2.7,0.8,2.5,2.0,2.5,1.0,3.4,0.7,0.0,1.9
size7_comp0.2_grid2_base_low,7,0.2,2,low,base,base,4,5,9,3,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,3.3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4935211822500115,0.4,0.038440055578779456,0.4935211822500115,0.6046649240119562,0.0,0.0,0.1624242424242424,0.3333333333333333,33,0.1,2.0,0.1,1.1,0.5,0.5,1.1,0.2,0.2,0.1,0.0,0.1
size7_comp0.2_grid3_base_low,7,0.2,3,low,base,base,3,6,9,3,3,1,1,1,10,2,2,8,0.2,0.2,0.8,0.2,9.2,0.44565217391304346,0.32727272727272727,0.6216216216216216,0.0760344827586207,0.9499490614487058,0.5882352941176471,0.3182473343882829,1.0206389555564452,0.43652805784642573,0.40238008017437965,0.33433805816091416,0.16391223155929038,0.44565217391304346,92,2.4,3.1,2.8,0.9,2.1,1.2,2.5,2.4,3.3,2.2,1.4,0.4
size7_comp0.2_grid4_base_low,7,0.2,4,low,base,base,4,6,10,4,3,1,1,1,10,0,0,10,0.0,0.0,1.0,0.0,4.9,0.2653061224489796,0.2653061224489796,0.0,0.0,0.6411825164064147,0.5,0.22358471074209166,0.6411825164064147,0.7381510401461601,0.0,0.0,0.22142857142857145,0.2653061224489796,49,3.5,0.2,1.1,0.1,1.7,1.1,0.8,0.3,0.7,0.1,0.0,0.3
