trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
5,7,size11_comp0.0_grid7_base_low,11,0.0,low,base,base,3,12,15,15,0,1,1,1,0,0,-1,64,0.0,0.0625,0.0625,0.0,0,7,1,56,55,3,5,0,49,0,0,49,0.765625
6,7,size11_comp0.0_grid7_base_low,11,0.0,low,base,base,3,12,15,15,0,1,1,1,1,0,-1,45,0.0,0.28888888888888886,0.28888888888888886,0.0,0,8,10,27,17,5,4,18,28,16,0,10,0.2222222222222222
7,7,size11_comp0.0_grid7_base_low,11,0.0,low,base,base,3,12,15,15,0,1,1,1,0,0,-1,64,0.0,0.09375,0.09375,0.0,1,7,2,54,50,4,6,3,48,3,0,45,0.703125
8,7,size11_comp0.0_grid7_base_low,11,0.0,low,base,base,3,12,15,15,0,1,1,1,1,0,-1,15,0.0,0.2,0.2,0.0,0,8,0,7,5,5,4,0,0,0,0,0,0.0
9,7,size11_comp0.0_grid7_base_low,11,0.0,low,base,base,3,12,15,15,0,1,1,1,1,0,-1,31,0.0,0.16129032258064516,0.16129032258064516,0.0,0,8,2,21,19,5,4,2,14,2,0,12,0.3870967741935484
0,8,size11_comp0.0_grid8_base_low,11,0.0,low,base,base,12,9,21,3,9,1,1,1,0,0,-1,64,0.0,0.1875,0.1875,0.0,39,3,9,12,30,19,7,5,57,3,0,37,0.578125
1,8,size11_comp0.0_grid8_base_low,11,0.0,low,base,base,12,9,21,3,9,1,1,1,0,0,-1,64,0.0,0.21875,0.21875,0.0,37,1,13,13,32,19,6,6,55,6,0,36,0.5625
2,8,size11_comp0.0_grid8_base_low,11,0.0,low,base,base,12,9,21,3,9,1,1,1,0,0,-1,64,0.0,0.203125,0.203125,0.0,37,1,12,14,28,15,14,6,60,5,0,36,0.5625
3,8,size11_comp0.0_grid8_base_low,11,0.0,low,base,base,12,9,21,3,9,1,1,1,0,0,-1,64,0.0,0.171875,0.171875,0.0,41,1,10,12,29,19,11,4,58,4,0,40,0.625
4,8,size11_comp0.0_grid8_base_low,11,0.0,low,base,base,12,9,21,3,9,1,1,1,0,0,-1,64,0.0,0.203125,0.203125,0.0,36,1,12,15,29,15,12,7,55,7,0,35,0.546875
5,8,size11_comp0.0_grid8_base_low,11,0.0,low,base,base,12,9,21,3,9,1,1,1,0,0,-1,64,0.0,0.15625,0.15625,0.0,45,3,7,9,37,15,5,6,58,4,0,42,0.65625
6,8,size11_comp0.0_grid8_base_low,11,0.0,low,base,base,12,9,21,3,9,1,1,1,0,0,-1,64,0.0,0.203125,0.203125,0.0,40,3,10,11,25,15,15,8,56,5,0,37,0.578125
7,8,size11_comp0.0_grid8_base_low,11,0.0,low,base,base,12,9,21,3,9,1,1,1,0,0,-1,64,0.0,0.15625,0.15625,0.0,43,1,9,11,34,13,8,8,58,7,0,42,0.65625
8,8,size11_comp0.0_grid8_base_low,11,0.0,low,base,base,12,9,21,3,9,1,1,1,0,0,-1,64,0.0,0.21875,0.21875,0.0,39,4,10,11,36,14,7,6,56,5,0,36,0.5625
9,8,size11_comp0.0_grid8_base_low,11,0.0,low,base,base,12,9,21,3,9,1,1,1,0,0,-1,64,0.0,0.21875,0.21875,0.0,36,2,12,14,19,23,14,7,58,6,0,34,0.53125
0,9,size11_comp0.0_grid9_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.1875,0.1875,0.0,34,3,5,22,31,12,8,12,54,8,0,41,0.640625
1,9,size11_comp0.0_grid9_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.203125,0.203125,0.0,44,3,6,11,32,13,8,10,53,7,0,40,0.625
2,9,size11_comp0.0_grid9_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,1,0,-1,3,0.0,1.0,1.0,0.0,1,0,2,0,0,1,1,0,0,0,0,0,0.0
3,9,size11_comp0.0_grid9_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,1,6,64,0.0,0.203125,0.8571428571428571,0.12280701754385964,41,0,9,14,35,14,6,8,51,7,1,39,0.609375
4,9,size11_comp0.0_grid9_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.1875,0.1875,0.0,39,2,6,17,33,14,10,6,53,4,0,42,0.65625
5,9,size11_comp0.0_grid9_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,1,5,64,0.0,0.25,1.0,0.1724137931034483,37,3,9,15,34,15,6,8,50,7,1,34,0.53125
6,9,size11_comp0.0_grid9_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,1,0,-1,5,0.0,0.8,0.8,0.0,2,1,2,0,2,2,0,0,0,0,0,0,0.0
7,9,size11_comp0.0_grid9_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.1875,0.1875,0.0,32,2,6,24,23,20,12,8,53,6,0,41,0.640625
8,9,size11_comp0.0_grid9_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,1,5,64,0.0,0.171875,1.0,0.08620689655172414,42,1,6,15,39,14,6,4,49,4,1,43,0.671875
9,9,size11_comp0.0_grid9_base_low,11,0.0,low,base,base,6,3,9,3,3,1,1,1,0,0,-1,64,0.0,0.1875,0.1875,0.0,40,1,7,16,27,20,8,8,54,8,0,41,0.640625
0,0,size11_comp0.2_grid0_base_low,11,0.2,low,base,base,4,14,18,10,4,1,1,1,0,0,-1,64,0.0,0.265625,0.265625,0.0,38,6,9,11,26,20,10,7,54,5,0,32,0.5
1,0,size11_comp0.2_grid0_base_low,11,0.2,low,base,base,4,14,18,10,4,1,1,1,0,0,-1,64,0.0,0.328125,0.328125,0.0,28,9,12,15,21,19,11,12,53,8,0,24,0.375
2,0,size11_comp0.2_grid0_base_low,11,0.2,low,base,base,4,14,18,10,4,1,1,1,0,0,-1,64,0.0,0.296875,0.296875,0.0,30,7,14,13,16,23,13,11,53,8,0,25,0.390625
3,0,size11_comp0.2_grid0_base_low,11,0.2,low,base,base,4,14,18,10,4,1,1,1,0,0,-1,64,0.0,0.296875,0.296875,0.0,32,5,13,14,19,18,15,11,56,9,0,27,0.421875
4,0,size11_comp0.2_grid0_base_low,11,0.2,low,base,base,4,14,18,10,4,1,1,1,0,0,-1,64,0.0,0.296875,0.296875,0.0,30,8,12,14,17,20,16,10,55,6,0,29,0.453125
