trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
0,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,1,49,64,0.0,0.453125,0.58,0.0,12,6,13,33,24,17,7,15,37,14,5,15,0.234375,UR,1.052044050262966,0,31,1,16,16,0.0,0.6458333333333334,0.020833333333333332,0.3333333333333333,0.25,UR,0.0,0.234375,0.0,0.0,15,midline,dl,ur,0,1,0,0,0
1,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,8,10,20,26,16,14,8,25,44,25,0,0,0.0,DR,0.3013786435930858,0,0,3,53,8,0.0,0.0,0.05357142857142857,0.9464285714285714,0.125,DR,0.0,0.0,0.0,0.03125,2,midline,dl,ur,0,0,0,0,0
2,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,8,9,20,26,13,12,10,26,43,25,0,0,0.0,DR,0.41381685030363374,0,4,0,44,16,0.0,0.08333333333333333,0.0,0.9166666666666666,0.25,,0.0,0.0,0.0,0.0,0,midline,dl,ur,0,0,0,0,0
3,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.546875,0.546875,0.0,11,12,17,24,8,15,10,30,45,29,0,0,0.0,DR,0.8152980892549258,0,2,8,45,9,0.0,0.03636363636363636,0.14545454545454545,0.8181818181818182,0.140625,,0.0,0.0,0.0,0.0,0,midline,dl,ur,0,0,0,0,0
4,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,1,33,64,0.0,0.390625,0.6470588235294118,0.1,14,8,7,35,26,18,9,10,38,10,9,23,0.359375,UR,1.233230506360297,0,35,4,19,6,0.0,0.603448275862069,0.06896551724137931,0.3275862068965517,0.09375,UR,0.0,0.453125,0.0,0.015625,22,midline,dl,ur,0,1,0,0,0
5,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,1,31,64,0.0,0.359375,0.65625,0.0625,13,8,5,38,33,11,10,9,41,8,3,28,0.4375,UR,0.8997437586982626,0,39,18,0,7,0.0,0.6842105263157895,0.3157894736842105,0.0,0.109375,UR,0.0,0.515625,0.09375,0.0,33,midline,dl,ur,0,1,0,0,0
6,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.546875,0.546875,0.0,8,8,20,28,25,8,5,25,38,23,0,1,0.015625,DR,1.3743214578138507,0,11,4,18,31,0.0,0.3333333333333333,0.12121212121212122,0.5454545454545454,0.484375,DR,0.0,0.0,0.0,0.015625,1,midline,dl,ur,0,0,0,0,0
7,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,9,9,20,26,20,16,10,17,38,16,0,1,0.015625,DR,0.8451064151274781,0,2,8,42,12,0.0,0.038461538461538464,0.15384615384615385,0.8076923076923077,0.1875,DR,0.0,0.0,0.0,0.03125,2,midline,dl,ur,0,0,0,0,0
8,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.53125,0.53125,0.0,9,7,18,30,12,22,4,25,48,23,0,5,0.078125,UR,0.1623261801753929,0,41,0,1,22,0.0,0.9761904761904762,0.0,0.023809523809523808,0.34375,,0.0,0.0,0.0,0.0,0,midline,dl,ur,0,1,0,0,0
9,0,size11_comp0.0_grid0_StartGoalSwap_low,11,0.0,low,StartGoalSwap,start_goal_swap,10,13,23,5,9,1,1,1,0,0,-1,64,0.0,0.546875,0.546875,0.0,8,6,20,29,15,11,2,33,44,31,0,2,0.03125,DR,1.271782221599798,0,21,3,24,16,0.0,0.4375,0.0625,0.5,0.25,DR,0.0,0.0,0.0,0.015625,1,midline,dl,ur,0,0,0,0,0
